C0	geo	text	user	location	entities	sentiment	country
427		Saint Lucia	13.9094	-60.9789	2020-01-22	0	0
428		Saint Vincent and the Grenadines	12.9843	-61.2872	2020-01-22	0	0
429		Suriname	3.9193	-56.0278	2020-01-22	0	0
430	French Guiana	France	3.9339	-53.1258	2020-01-22	0	0
431	Guam	US	13.4443	144.7937	2020-01-22	0	0
432		Kosovo	42.6026	20.903000000000002	2020-01-22	0	0
433	Newfoundland and Labrador	Canada	53.1355	-57.6604	2020-01-22	0	0
434	Prince Edward Island	Canada	46.5107	-63.4168	2020-01-22	0	0
435		Central African Republic	6.6111	20.9394	2020-01-22	0	0
436		Congo (Brazzaville)	-4.0383	21.7587	2020-01-22	0	0
437		Equatorial Guinea	1.5	10.0	2020-01-22	0	0
438	Mayotte	France	-12.8275	45.1662	2020-01-22	0	0
439		Uzbekistan	41.3775	64.5853	2020-01-22	0	0
440	Netherlands	Netherlands	52.1326	5.2913	2020-01-22	0	0
441	Nova Scotia	Canada	44.681999999999995	-63.7443	2020-01-22	0	0
442	Guadeloupe	France	16.25	-61.5833	2020-01-22	0	0
443		Benin	9.3077	2.3158	2020-01-22	0	0
444		Liberia	6.4281	-9.4295	2020-01-22	0	0
445	Curacao	Netherlands	12.1696	-68.99	2020-01-22	0	0
446		Somalia	5.1521	46.1996	2020-01-22	0	0
447		Tanzania	-6.369	34.8888	2020-01-22	0	0
448	Virgin Islands	US	18.3358	-64.8963	2020-01-22	0	0
449	Cayman Islands	United Kingdom	19.3133	-81.2546	2020-01-22	0	0
450	Reunion	France	-21.1351	55.2471	2020-01-22	0	0
451		Barbados	13.1939	-59.5432	2020-01-22	0	0
452		Montenegro	42.5	19.3	2020-01-22	0	0
453		Kyrgyzstan	41.2044	74.7661	2020-01-22	0	0
454		Mauritius	-20.2	57.5	2020-01-22	0	0
455	Aruba	Netherlands	12.5186	-70.0358	2020-01-22	0	0
456		Zambia	-15.4167	28.2833	2020-01-22	0	0
457		Djibouti	11.8251	42.5903	2020-01-22	0	0
458		"Gambia	 The"	13.4432	-15.3101	2020-01-22	0
459	Montserrat	United Kingdom	16.7425	-62.1874	2020-01-22	0	0
460		"Bahamas	 The"	25.0343	-77.3963	2020-01-22	0
461	Greenland	Denmark	71.7069	-42.6043	2020-01-22	0	0
462	New Caledonia	France	-20.9043	165.618	2020-01-22	0	0
463	Bermuda	United Kingdom	32.3078	-64.7505	2020-01-22	0	0
464		Chad	15.4542	18.7322	2020-01-22	0	0
465		El Salvador	13.7942	-88.8965	2020-01-22	0	0
466		Fiji	-17.7134	178.065	2020-01-22	0	0
467		Nicaragua	12.8654	-85.2072	2020-01-22	0	0
468		Madagascar	-18.7669	46.8691	2020-01-22	0	0
469		Haiti	18.9712	-72.2852	2020-01-22	0	0
470		Angola	-11.2027	17.8739	2020-01-22	0	0
471		Cabo Verde	16.5388	-23.0418	2020-01-22	0	0
472	Sint Maarten	Netherlands	18.0425	-63.0548	2020-01-22	0	0
473		Niger	17.6078	8.0817	2020-01-22	0	0
474		Papua New Guinea	-6.315	143.9555	2020-01-22	0	0
475	Isle of Man	United Kingdom	54.2361	-4.5481	2020-01-22	0	0
476		Zimbabwe	-20.0	30.0	2020-01-22	0	0
477		Thailand	15.0	101.0	2020-01-23	3	0
478		Japan	36.0	138.0	2020-01-23	1	0
479		Singapore	1.2833	103.8333	2020-01-23	1	0
480		Nepal	28.1667	84.25	2020-01-23	0	0
481		Malaysia	2.5	112.5	2020-01-23	0	0
482	British Columbia	Canada	49.2827	-123.1207	2020-01-23	0	0
483	New South Wales	Australia	-33.8688	151.2093	2020-01-23	0	0
484	Victoria	Australia	-37.8136	144.9631	2020-01-23	0	0
485	Queensland	Australia	-28.0167	153.4	2020-01-23	0	0
486		Cambodia	11.55	104.9167	2020-01-23	0	0
487		Sri Lanka	7.0	81.0	2020-01-23	0	0
488		Germany	51.0	9.0	2020-01-23	0	0
489		Finland	64.0	26.0	2020-01-23	0	0
490		United Arab Emirates	24.0	54.0	2020-01-23	0	0
491		Philippines	13.0	122.0	2020-01-23	0	0
492		India	21.0	78.0	2020-01-23	0	0
493		Italy	43.0	12.0	2020-01-23	0	0
494		Sweden	63.0	16.0	2020-01-23	0	0
495		Spain	40.0	-4.0	2020-01-23	0	0
496	South Australia	Australia	-34.9285	138.6007	2020-01-23	0	0
497		Belgium	50.8333	4.0	2020-01-23	0	0
498		Egypt	26.0	30.0	2020-01-23	0	0
499	From Diamond Princess	Australia	35.4437	139.638	2020-01-23	0	0
500		Lebanon	33.8547	35.8623	2020-01-23	0	0
501		Iraq	33.0	44.0	2020-01-23	0	0
502		Oman	21.0	57.0	2020-01-23	0	0
503		Afghanistan	33.0	65.0	2020-01-23	0	0
504		Bahrain	26.0275	50.55	2020-01-23	0	0
505		Kuwait	29.5	47.75	2020-01-23	0	0
506		Algeria	28.0339	1.6596	2020-01-23	0	0
507		Croatia	45.1	15.2	2020-01-23	0	0
508		Switzerland	46.8182	8.2275	2020-01-23	0	0
509		Austria	47.5162	14.5501	2020-01-23	0	0
510		Israel	31.0	35.0	2020-01-23	0	0
511		Pakistan	30.3753	69.3451	2020-01-23	0	0
512		Brazil	-14.235	-51.9253	2020-01-23	0	0
513		Georgia	42.3154	43.3569	2020-01-23	0	0
514		Greece	39.0742	21.8243	2020-01-23	0	0
515		North Macedonia	41.6086	21.7453	2020-01-23	0	0
516		Norway	60.472	8.4689	2020-01-23	0	0
517		Romania	45.9432	24.9668	2020-01-23	0	0
518		Estonia	58.5953	25.0136	2020-01-23	0	0
519		San Marino	43.9424	12.4578	2020-01-23	0	0
520		Belarus	53.7098	27.9534	2020-01-23	0	0
521		Iceland	64.9631	-19.0208	2020-01-23	0	0
522		Lithuania	55.1694	23.8813	2020-01-23	0	0
523		Mexico	23.6345	-102.5528	2020-01-23	0	0
524		New Zealand	-40.9006	174.886	2020-01-23	0	0
525		Nigeria	9.082	8.6753	2020-01-23	0	0
526	Western Australia	Australia	-31.9505	115.8605	2020-01-23	0	0
527		Ireland	53.1424	-7.6921	2020-01-23	0	0
528		Luxembourg	49.8153	6.1296	2020-01-23	0	0
529		Monaco	43.7333	7.4167	2020-01-23	0	0
530		Qatar	25.3548	51.1839	2020-01-23	0	0
531		Ecuador	-1.8312	-78.1834	2020-01-23	0	0
532		Azerbaijan	40.1431	47.5769	2020-01-23	0	0
533		Armenia	40.0691	45.0382	2020-01-23	0	0
534		Dominican Republic	18.7357	-70.1627	2020-01-23	0	0
535		Indonesia	-0.7893	113.9213	2020-01-23	0	0
536		Portugal	39.3999	-8.2245	2020-01-23	0	0
537		Andorra	42.5063	1.5218	2020-01-23	0	0
538	Tasmania	Australia	-41.4545	145.9707	2020-01-23	0	0
539		Latvia	56.8796	24.6032	2020-01-23	0	0
540		Morocco	31.7917	-7.0926	2020-01-23	0	0
541		Saudi Arabia	24.0	45.0	2020-01-23	0	0
542		Senegal	14.4974	-14.4524	2020-01-23	0	0
543		Argentina	-38.4161	-63.6167	2020-01-23	0	0
544		Chile	-35.6751	-71.543	2020-01-23	0	0
545		Jordan	31.24	36.51	2020-01-23	0	0
546		Ukraine	48.3794	31.1656	2020-01-23	0	0
547		Hungary	47.1625	19.5033	2020-01-23	0	0
548	Northern Territory	Australia	-12.4634	130.8456	2020-01-23	0	0
549		Liechtenstein	47.14	9.55	2020-01-23	0	0
550		Poland	51.9194	19.1451	2020-01-23	0	0
551		Tunisia	34.0	9.0	2020-01-23	0	0
552		Bosnia and Herzegovina	43.9159	17.6791	2020-01-23	0	0
553		Slovenia	46.1512	14.9955	2020-01-23	0	0
554		South Africa	-30.5595	22.9375	2020-01-23	0	0
555		Bhutan	27.5142	90.4336	2020-01-23	0	0
556		Cameroon	3.8480000000000003	11.5021	2020-01-23	0	0
557		Colombia	4.5709	-74.2973	2020-01-23	0	0
558		Costa Rica	9.7489	-83.7534	2020-01-23	0	0
559		Peru	-9.19	-75.0152	2020-01-23	0	0
560		Serbia	44.0165	21.0059	2020-01-23	0	0
561		Slovakia	48.669	19.699	2020-01-23	0	0
562		Togo	8.6195	0.8248	2020-01-23	0	0
563		Malta	35.9375	14.3754	2020-01-23	0	0
564		Martinique	14.6415	-61.0242	2020-01-23	0	0
565		Bulgaria	42.7339	25.4858	2020-01-23	0	0
566		Maldives	3.2028	73.2207	2020-01-23	0	0
567		Bangladesh	23.685	90.3563	2020-01-23	0	0
568		Paraguay	-23.4425	-58.4438	2020-01-23	0	0
569	Ontario	Canada	51.2538	-85.3232	2020-01-23	0	0
570	Alberta	Canada	53.9333	-116.5765	2020-01-23	0	0
571	Quebec	Canada	52.9399	-73.5491	2020-01-23	0	0
572		Albania	41.1533	20.1683	2020-01-23	0	0
573		Cyprus	35.1264	33.4299	2020-01-23	0	0
574		Brunei	4.5353	114.7277	2020-01-23	0	0
575	Washington	US	47.4009	-121.4905	2020-01-23	0	0
576	New York	US	42.1657	-74.9481	2020-01-23	0	0
577	California	US	36.1162	-119.6816	2020-01-23	0	0
578	Massachusetts	US	42.2302	-71.5301	2020-01-23	0	0
579	Diamond Princess	US	35.4437	139.638	2020-01-23	0	0
580	Grand Princess	US	37.6489	-122.6655	2020-01-23	0	0
581	Georgia	US	33.0406	-83.6431	2020-01-23	0	0
582	Colorado	US	39.0598	-105.3111	2020-01-23	0	0
583	Florida	US	27.7663	-81.6868	2020-01-23	0	0
584	New Jersey	US	40.2989	-74.521	2020-01-23	0	0
585	Oregon	US	44.571999999999996	-122.0709	2020-01-23	0	0
586	Texas	US	31.0545	-97.5635	2020-01-23	0	0
587	Illinois	US	40.3495	-88.9861	2020-01-23	0	0
588	Pennsylvania	US	40.5908	-77.2098	2020-01-23	0	0
589	Iowa	US	42.0115	-93.2105	2020-01-23	0	0
590	Maryland	US	39.0639	-76.8021	2020-01-23	0	0
591	North Carolina	US	35.6301	-79.8064	2020-01-23	0	0
592	South Carolina	US	33.8569	-80.945	2020-01-23	0	0
593	Tennessee	US	35.7478	-86.6923	2020-01-23	0	0
594	Virginia	US	37.7693	-78.17	2020-01-23	0	0
595	Arizona	US	33.7298	-111.4312	2020-01-23	0	0
596	Indiana	US	39.8494	-86.2583	2020-01-23	0	0
597	Kentucky	US	37.6681	-84.6701	2020-01-23	0	0
598	District of Columbia	US	38.8974	-77.0268	2020-01-23	0	0
599	Nevada	US	38.3135	-117.0554	2020-01-23	0	0
600	New Hampshire	US	43.4525	-71.5639	2020-01-23	0	0
601	Minnesota	US	45.6945	-93.9002	2020-01-23	0	0
602	Nebraska	US	41.1254	-98.2681	2020-01-23	0	0
603	Ohio	US	40.3888	-82.7649	2020-01-23	0	0
604	Rhode Island	US	41.6809	-71.5118	2020-01-23	0	0
605	Wisconsin	US	44.2685	-89.6165	2020-01-23	0	0
606	Connecticut	US	41.5978	-72.7554	2020-01-23	0	0
607	Hawaii	US	21.0943	-157.4983	2020-01-23	0	0
608	Oklahoma	US	35.5653	-96.9289	2020-01-23	0	0
609	Utah	US	40.15	-111.8624	2020-01-23	0	0
610		Burkina Faso	12.2383	-1.5616	2020-01-23	0	0
611		Vatican City	41.9029	12.4534	2020-01-23	0	0
612		Mongolia	46.8625	103.8467	2020-01-23	0	0
613		Panama	8.538	-80.7821	2020-01-23	0	0
614	Kansas	US	38.5266	-96.7265	2020-01-23	0	0
615	Louisiana	US	31.1695	-91.8678	2020-01-23	0	0
616	Missouri	US	38.4561	-92.2884	2020-01-23	0	0
617	Vermont	US	44.0459	-72.7107	2020-01-23	0	0
618	Alaska	US	61.3707	-152.4044	2020-01-23	0	0
619	Arkansas	US	34.9697	-92.3731	2020-01-23	0	0
620	Delaware	US	39.3185	-75.5071	2020-01-23	0	0
621	Idaho	US	44.2405	-114.4788	2020-01-23	0	0
622	Maine	US	44.6939	-69.3819	2020-01-23	0	0
623	Michigan	US	43.3266	-84.5361	2020-01-23	0	0
624	Mississippi	US	32.7416	-89.6787	2020-01-23	0	0
625	Montana	US	46.9219	-110.4544	2020-01-23	0	0
626	New Mexico	US	34.8405	-106.2485	2020-01-23	0	0
627	North Dakota	US	47.5289	-99.78399999999999	2020-01-23	0	0
628	South Dakota	US	44.2998	-99.4388	2020-01-23	0	0
629	West Virginia	US	38.4912	-80.9545	2020-01-23	0	0
630	Wyoming	US	42.756	-107.3025	2020-01-23	0	0
631	Hubei	China	30.9756	112.2707	2020-01-23	444	17
632		Iran	32.0	53.0	2020-01-23	0	0
633		"Korea	 South"	36.0	128.0	2020-01-23	1
634	France	France	46.2276	2.2137	2020-01-23	0	0
635	Guangdong	China	23.3417	113.4244	2020-01-23	32	0
636	Henan	China	33.882	113.61399999999999	2020-01-23	5	0
637	Zhejiang	China	29.1832	120.0934	2020-01-23	27	0
638	Hunan	China	27.6104	111.7088	2020-01-23	9	0
639	Anhui	China	31.8257	117.2264	2020-01-23	9	0
640	Jiangxi	China	27.614	115.7221	2020-01-23	7	0
641	Shandong	China	36.3427	118.1498	2020-01-23	6	0
642	Diamond Princess	Cruise Ship	35.4437	139.638	2020-01-23	0	0
643	Jiangsu	China	32.9711	119.455	2020-01-23	5	0
644	Chongqing	China	30.0572	107.874	2020-01-23	9	0
645	Sichuan	China	30.6171	102.7103	2020-01-23	8	0
646	Heilongjiang	China	47.861999999999995	127.7615	2020-01-23	2	0
647	Denmark	Denmark	56.2639	9.5018	2020-01-23	0	0
648	Beijing	China	40.1824	116.4142	2020-01-23	22	0
649	Shanghai	China	31.201999999999998	121.4491	2020-01-23	16	0
650	Hebei	China	39.549	116.1306	2020-01-23	1	1
651	Fujian	China	26.0789	117.9874	2020-01-23	5	0
652	Guangxi	China	23.8298	108.7881	2020-01-23	5	0
653	Shaanxi	China	35.1917	108.8701	2020-01-23	3	0
654	Yunnan	China	24.974	101.48700000000001	2020-01-23	2	0
655	Hainan	China	19.1959	109.7453	2020-01-23	5	0
656	Guizhou	China	26.8154	106.8748	2020-01-23	3	0
657	Tianjin	China	39.3054	117.323	2020-01-23	4	0
658	Shanxi	China	37.5777	112.2922	2020-01-23	1	0
659	Gansu	China	37.8099	101.0583	2020-01-23	2	0
660	Hong Kong	China	22.3	114.2	2020-01-23	2	0
661	Liaoning	China	41.2956	122.6085	2020-01-23	3	0
662	Jilin	China	43.6661	126.1923	2020-01-23	1	0
663		Czechia	49.8175	15.472999999999999	2020-01-23	0	0
664	Xinjiang	China	41.1129	85.2401	2020-01-23	2	0
665	Inner Mongolia	China	44.0935	113.9448	2020-01-23	0	0
666	Ningxia	China	37.2692	106.1655	2020-01-23	1	0
667		Taiwan*	23.7	121.0	2020-01-23	1	0
668		Vietnam	16.0	108.0	2020-01-23	2	0
669		Russia	60.0	90.0	2020-01-23	0	0
670	Qinghai	China	35.7452	95.9956	2020-01-23	0	0
671	Macau	China	22.1667	113.55	2020-01-23	2	0
672		Moldova	47.4116	28.3699	2020-01-23	0	0
673		Bolivia	-16.2902	-63.5887	2020-01-23	0	0
674	Faroe Islands	Denmark	61.8926	-6.9118	2020-01-23	0	0
675	St Martin	France	18.0708	-63.0501	2020-01-23	0	0
676		Honduras	15.2	-86.2419	2020-01-23	0	0
677	Channel Islands	United Kingdom	49.3723	-2.3644	2020-01-23	0	0
678	New Brunswick	Canada	46.5653	-66.4619	2020-01-23	0	0
679	Tibet	China	31.6927	88.0924	2020-01-23	0	0
680		Congo (Kinshasa)	-4.0383	21.7587	2020-01-23	0	0
681		Cote d'Ivoire	7.54	-5.5471	2020-01-23	0	0
682	Saint Barthelemy	France	17.9	-62.8333	2020-01-23	0	0
683		Jamaica	18.1096	-77.2975	2020-01-23	0	0
684		Turkey	38.9637	35.2433	2020-01-23	0	0
685	Gibraltar	United Kingdom	36.1408	-5.3536	2020-01-23	0	0
686	"Kitsap	 WA"	US	47.6477	-122.6413	2020-01-23	0
687	"Solano	 CA"	US	38.3105	-121.9018	2020-01-23	0
688	"Santa Cruz	 CA"	US	37.0454	-121.958	2020-01-23	0
689	"Napa	 CA"	US	38.5025	-122.2654	2020-01-23	0
690	"Ventura	 CA"	US	34.3705	-119.1391	2020-01-23	0
691	"Worcester	 MA"	US	42.4097	-71.8571	2020-01-23	0
692	"Gwinnett	 GA"	US	33.9191	-84.0167	2020-01-23	0
693	"DeKalb	 GA"	US	33.7956	-84.2279	2020-01-23	0
694	"Floyd	 GA"	US	37.5455	-82.7779	2020-01-23	0
695	"Fayette	 GA"	US	33.4502	-84.4803	2020-01-23	0
696	"Gregg	 TX"	US	32.4893	-94.8521	2020-01-23	0
697	"Monmouth	 NJ"	US	40.2589	-74.124	2020-01-23	0
698	"Burlington	 NJ"	US	40.0712	-74.8649	2020-01-23	0
699	"Camden	 NJ"	US	39.9259	-75.1196	2020-01-23	0
700	"Passaic	 NJ"	US	40.8568	-74.1285	2020-01-23	0
701	"Union	 NJ"	US	40.6976	-74.2632	2020-01-23	0
702	"Eagle	 CO"	US	39.6553	-106.8287	2020-01-23	0
703	"Larimer	 CO"	US	40.6956	-105.5943	2020-01-23	0
704	"Arapahoe	 CO"	US	39.6203	-104.3326	2020-01-23	0
705	"Gunnison	 CO"	US	38.5458	-106.9253	2020-01-23	0
706	"Kane	 IL"	US	41.9879	-88.4016	2020-01-23	0
707	"Monroe	 PA"	US	41.0458	-75.2479	2020-01-23	0
708	"Philadelphia	 PA"	US	39.9526	-75.1652	2020-01-23	0
709	"Norfolk	 VA"	US	36.8508	-76.2859	2020-01-23	0
710	"Arlington	 VA"	US	38.8816	-77.09100000000001	2020-01-23	0
711	"Spotsylvania	 VA"	US	38.2042	-77.6078	2020-01-23	0
712	"Loudoun	 VA"	US	39.0768	-77.6536	2020-01-23	0
713	"Prince George's	 MD"	US	38.7849	-76.8721	2020-01-23	0
714	"Pottawattamie	 IA"	US	41.3912	-95.4778	2020-01-23	0
715	"Camden	 NC"	US	34.2465	-80.607	2020-01-23	0
716	"Pima	 AZ"	US	32.0575	-111.6661	2020-01-23	0
717	"Noble	 IN"	US	41.4277	-85.355	2020-01-23	0
718	"Adams	 IN"	US	39.8522	-77.2865	2020-01-23	0
719	"Boone	 IN"	US	40.0106	-86.4997	2020-01-23	0
720	"Dane	 WI"	US	43.0186	-89.5498	2020-01-23	0
721	"Pierce	 WI"	US	44.7509	-92.3814	2020-01-23	0
722	"Cuyahoga	 OH"	US	41.4339	-81.6758	2020-01-23	0
723	"Weber	 UT"	US	41.2603	-111.9522	2020-01-23	0
724	"Bennington County	 VT"	US	43.0279	-73.135	2020-01-23	0
725	"Carver County	 MN"	US	44.8254	-93.7842	2020-01-23	0
726	"Charlotte County	 FL"	US	26.8946	-81.9098	2020-01-23	0
727	"Cherokee County	 GA"	US	34.2515	-84.4803	2020-01-23	0
728	"Collin County	 TX"	US	33.1795	-96.493	2020-01-23	0
729	"Jefferson County	 KY"	US	38.1938	-85.6435	2020-01-23	0
730	"Jefferson Parish	 LA"	US	29.6499	-90.1121	2020-01-23	0
731	"Shasta County	 CA"	US	40.7909	-121.8474	2020-01-23	0
732	"Spartanburg County	 SC"	US	34.8606	-81.9535	2020-01-23	0
733	"Harrison County	 KY"	US	38.4333	-84.3542	2020-01-23	0
734	"Johnson County	 IA"	US	41.6699	-91.5984	2020-01-23	0
735	"Berkshire County	 MA"	US	42.3118	-73.1822	2020-01-23	0
736	"Davidson County	 TN"	US	36.1343	-86.822	2020-01-23	0
737	"Douglas County	 OR"	US	43.1261	-123.2492	2020-01-23	0
738	"Fresno County	 CA"	US	36.9859	-119.2321	2020-01-23	0
739	"Harford County	 MD"	US	39.5839	-76.3637	2020-01-23	0
740	"Hendricks County	 IN"	US	39.8065	-86.5401	2020-01-23	0
741	"Hudson County	 NJ"	US	40.7453	-74.0535	2020-01-23	0
742	"Johnson County	 KS"	US	38.8454	-94.8521	2020-01-23	0
743	"Kittitas County	 WA"	US	47.175	-120.9319	2020-01-23	0
744	"Manatee County	 FL"	US	27.4799	-82.3452	2020-01-23	0
745	"Marion County	 OR"	US	44.8446	-122.5927	2020-01-23	0
746	"Okaloosa County	 FL"	US	30.5773	-86.6611	2020-01-23	0
747	"Polk County	 GA"	US	34.0132	-85.1479	2020-01-23	0
748	"Riverside County	 CA"	US	33.9533	-117.3961	2020-01-23	0
749	"Shelby County	 TN"	US	35.1269	-89.9253	2020-01-23	0
750	"St. Louis County	 MO"	US	38.6103	-90.4125	2020-01-23	0
751	"Suffolk County	 NY"	US	40.9849	-72.6151	2020-01-23	0
752	"Ulster County	 NY"	US	41.8586	-74.3118	2020-01-23	0
753	"Volusia County	 FL"	US	29.028000000000002	-81.0755	2020-01-23	0
754	"Fairfax County	 VA"	US	38.9085	-77.2405	2020-01-23	0
755	"Rockingham County	 NH"	US	42.9931	-71.0498	2020-01-23	0
756	"Washington	 D.C."	US	38.9072	-77.0369	2020-01-23	0
757	"Montgomery County	 PA"	US	40.229	-75.3879	2020-01-23	0
758	"Alameda County	 CA"	US	37.6017	-121.7195	2020-01-23	0
759	"Broward County	 FL"	US	26.1901	-80.3659	2020-01-23	0
760	"Lee County	 FL"	US	26.663	-81.9535	2020-01-23	0
761	"Pinal County	 AZ"	US	32.8162	-111.2845	2020-01-23	0
762	"Rockland County	 NY"	US	41.1489	-73.983	2020-01-23	0
763	"Saratoga County	 NY"	US	43.0324	-73.936	2020-01-23	0
764	"Charleston County	 SC"	US	32.7957	-79.7848	2020-01-23	0
765	"Clark County	 WA"	US	45.7466	-122.5194	2020-01-23	0
766	"Cobb County	 GA"	US	33.8999	-84.5641	2020-01-23	0
767	"Davis County	 UT"	US	40.9629	-112.0953	2020-01-23	0
768	"El Paso County	 CO"	US	38.9108	-104.4723	2020-01-23	0
769	"Honolulu County	 HI"	US	21.307	-157.8584	2020-01-23	0
770	"Jackson County	 OR "	US	42.3345	-122.7647	2020-01-23	0
771	"Jefferson County	 WA"	US	47.7425	-123.304	2020-01-23	0
772	"Kershaw County	 SC"	US	34.3672	-80.5883	2020-01-23	0
773	"Klamath County	 OR"	US	42.6953	-121.6142	2020-01-23	0
774	"Madera County	 CA"	US	37.2519	-119.6963	2020-01-23	0
775	"Pierce County	 WA"	US	47.0676	-122.1295	2020-01-23	0
776	"Tulsa County	 OK"	US	36.1593	-95.941	2020-01-23	0
777	"Douglas County	 CO"	US	39.2587	-104.9389	2020-01-23	0
778	"Providence County	 RI"	US	41.8882	-71.4774	2020-01-23	0
779	"Chatham County	 NC"	US	35.7211	-79.1781	2020-01-23	0
780	"Delaware County	 PA"	US	39.9078	-75.3879	2020-01-23	0
781	"Douglas County	 NE"	US	41.3148	-96.1951	2020-01-23	0
782	"Fayette County	 KY"	US	38.0606	-84.4803	2020-01-23	0
783	"Marion County	 IN"	US	39.8362	-86.1752	2020-01-23	0
784	"Middlesex County	 MA"	US	42.4672	-71.2874	2020-01-23	0
785	"Nassau County	 NY"	US	40.6546	-73.5594	2020-01-23	0
786	"Ramsey County	 MN"	US	44.9964	-93.0616	2020-01-23	0
787	"Washoe County	 NV"	US	40.5608	-119.6035	2020-01-23	0
788	"Wayne County	 PA"	US	41.6739	-75.2479	2020-01-23	0
789	"Yolo County	 CA"	US	38.7646	-121.9018	2020-01-23	0
790	"Santa Clara County	 CA"	US	37.3541	-121.9552	2020-01-23	0
791	"Clark County	 NV"	US	36.0796	-115.094	2020-01-23	0
792	"Fort Bend County	 TX"	US	29.5693	-95.8143	2020-01-23	0
793	"Grant County	 WA"	US	47.1981	-119.3732	2020-01-23	0
794	"Santa Rosa County	 FL"	US	30.769000000000002	-86.9824	2020-01-23	0
795	"Williamson County	 TN"	US	35.9179	-86.8622	2020-01-23	0
796	"New York County	 NY"	US	40.7128	-74.006	2020-01-23	0
797	"Montgomery County	 MD"	US	39.1547	-77.2405	2020-01-23	0
798	"Suffolk County	 MA"	US	42.3601	-71.0589	2020-01-23	0
799	"Denver County	 CO"	US	39.7392	-104.9903	2020-01-23	0
800	"Summit County	 CO"	US	39.5912	-106.064	2020-01-23	0
801	"Bergen County	 NJ"	US	40.9263	-74.077	2020-01-23	0
802	"Harris County	 TX"	US	29.7752	-95.3103	2020-01-23	0
803	"San Francisco County	 CA"	US	37.7749	-122.4194	2020-01-23	0
804	"Contra Costa County	 CA"	US	37.8534	-121.9018	2020-01-23	0
805	"Orange County	 CA"	US	33.7879	-117.8531	2020-01-23	0
806	"Norfolk County	 MA"	US	42.1767	-71.1449	2020-01-23	0
807	"Maricopa County	 AZ"	US	33.2918	-112.4291	2020-01-23	0
808	"Wake County	 NC"	US	35.8032	-78.5661	2020-01-23	0
809	"Westchester County	 NY"	US	41.122	-73.7949	2020-01-23	0
810	"Grafton County	 NH"	US	43.9088	-71.82600000000001	2020-01-23	0
811	"Hillsborough	 FL"	US	27.9904	-82.3018	2020-01-23	0
812	"Placer County	 CA"	US	39.0916	-120.8039	2020-01-23	0
813	"San Mateo	 CA"	US	37.563	-122.3255	2020-01-23	0
814	"Sonoma County	 CA"	US	38.578	-122.9888	2020-01-23	0
815	"Umatilla	 OR"	US	45.775	-118.7606	2020-01-23	0
816	"Fulton County	 GA"	US	33.8034	-84.3963	2020-01-23	0
817	"Washington County	 OR"	US	45.547	-123.1386	2020-01-23	0
818	"Snohomish County	 WA"	US	48.033	-121.8339	2020-01-23	0
819	"Humboldt County	 CA"	US	40.745	-123.8695	2020-01-23	0
820	"Sacramento County	 CA"	US	38.4747	-121.3542	2020-01-23	0
821	"San Diego County	 CA"	US	32.7157	-117.1611	2020-01-23	0
822	"San Benito	 CA"	US	36.5761	-120.9876	2020-01-23	0
823	"Los Angeles	 CA"	US	34.0522	-118.2437	2020-01-23	0
824	"King County	 WA"	US	47.6062	-122.3321	2020-01-23	1
825	"Cook County	 IL"	US	41.7377	-87.6976	2020-01-23	0
826	"Skagit	 WA"	US	48.4242	-121.7114	2020-01-23	0
827	"Thurston	 WA"	US	46.8646	-122.7696	2020-01-23	0
828	"Island	 WA"	US	48.1976	-122.5795	2020-01-23	0
829	"Whatcom	 WA"	US	48.8787	-121.9719	2020-01-23	0
830	"Marin	 CA"	US	38.0834	-122.7633	2020-01-23	0
831	"Calaveras	 CA"	US	38.196	-120.6805	2020-01-23	0
832	"Stanislaus	 CA"	US	37.5091	-120.9876	2020-01-23	0
833	"San Joaquin	 CA"	US	36.6066	-120.189	2020-01-23	0
834	"Essex	 MA"	US	42.632	-70.7829	2020-01-23	0
835	"Charlton	 GA"	US	30.7917	-82.0843	2020-01-23	0
836	"Collier	 FL"	US	26.07	-81.4279	2020-01-23	0
837	"Pinellas	 FL"	US	27.8764	-82.7779	2020-01-23	0
838	"Alachua	 FL"	US	29.7938	-82.4944	2020-01-23	0
839	"Nassau	 FL"	US	30.5927	-81.8224	2020-01-23	0
840	"Pasco	 FL"	US	28.3232	-82.4319	2020-01-23	0
841	"Dallas	 TX"	US	32.7767	-96.79700000000001	2020-01-23	0
842	"Tarrant	 TX"	US	32.7732	-97.3517	2020-01-23	0
843	"Montgomery	 TX"	US	30.3883	-95.6963	2020-01-23	0
844	"Middlesex	 NJ"	US	40.5726	-74.4927	2020-01-23	0
845	"Jefferson	 CO"	US	39.58	-105.2663	2020-01-23	0
846	"Multnomah	 OR"	US	45.5146	-122.5863	2020-01-23	0
847	"Polk	 OR"	US	44.9267	-123.4919	2020-01-23	0
848	"Deschutes	 OR"	US	43.8325	-121.2617	2020-01-23	0
849	"McHenry	 IL"	US	42.3334	-88.2668	2020-01-23	0
850	"Lake	 IL"	US	42.3689	-87.8272	2020-01-23	0
851	"Bucks	 PA"	US	40.4108	-75.2479	2020-01-23	0
852	"Hanover	 VA"	US	37.7772	-77.5161	2020-01-23	0
853	"Lancaster	 SC"	US	34.7253	-80.6771	2020-01-23	0
854	"Sullivan	 TN"	US	36.4933	-82.3452	2020-01-23	0
855	"Johnson	 IN"	US	39.4638	-86.1345	2020-01-23	0
